,Fp1_(Theta2+Alpha1),Fp1_(Theta),Fp1_(Alpha),Fp1_(Beta_Global),Fp1_(Beta_Alta),Fp1_(Beta_Baja),Fp1_(Gamma),F3_(Theta2+Alpha1),F3_(Theta),F3_(Alpha),F3_(Beta_Global),F3_(Beta_Alta),F3_(Beta_Baja),F3_(Gamma),C3_(Theta2+Alpha1),C3_(Theta),C3_(Alpha),C3_(Beta_Global),C3_(Beta_Alta),C3_(Beta_Baja),C3_(Gamma),Fz_(Theta2+Alpha1),Fz_(Theta),Fz_(Alpha),Fz_(Beta_Global),Fz_(Beta_Alta),Fz_(Beta_Baja),Fz_(Gamma),Cz_(Theta2+Alpha1),Cz_(Theta),Cz_(Alpha),Cz_(Beta_Global),Cz_(Beta_Alta),Cz_(Beta_Baja),Cz_(Gamma),Fp2_(Theta2+Alpha1),Fp2_(Theta),Fp2_(Alpha),Fp2_(Beta_Global),Fp2_(Beta_Alta),Fp2_(Beta_Baja),Fp2_(Gamma),F4_(Theta2+Alpha1),F4_(Theta),F4_(Alpha),F4_(Beta_Global),F4_(Beta_Alta),F4_(Beta_Baja),F4_(Gamma),C4_(Theta2+Alpha1),C4_(Theta),C4_(Alpha),C4_(Beta_Global),C4_(Beta_Alta),C4_(Beta_Baja),C4_(Gamma),BPR_Fp1,BPR_F3,BPR_C3,BPR_Fz,BPR_Cz,BPR_Fp2,BPR_F4,BPR_C4,PCA_x,PCA_y,cluster
121,3.246982210038797,3.136242024656036,2.0225146605546747,0.6447062995907099,0.27692857357539824,0.7719166216500943,0.2560726323573306,3.183963798946889,3.279389236692839,1.9787969433464072,0.7007759149581335,0.29100931009606984,0.7833933709349066,0.2524986193168421,2.197246287022615,2.97825664202383,1.3787631923286046,0.8433906193751651,0.4562562577734442,0.9229113858156672,0.42854951957553084,3.1899591437366595,3.2830539326520243,1.9776261793190326,0.7012064050550357,0.2891841548009483,0.7847248547554467,0.2510159655109557,2.7174792908774856,3.288825599688729,1.6033954837688982,0.8321975672016174,0.3165646352232916,0.9580816127149218,0.27773211946779397,2.879677802467618,2.9641621503662177,1.8534063937116692,0.6386251151318584,0.37692286177557793,0.7133079885412104,0.3566731722761444,2.8681665268519607,2.9744994593301866,1.8464903893566975,0.6349127868690679,0.37878683489413667,0.708977808030035,0.3583089773540453,4.025559823098269,2.4831024982435776,2.6673608147851517,0.631511761578363,0.2205335832129608,0.8182790658719485,0.2035523676782669,12.679060197001242,12.257231816562681,5.23088201666635,12.11146527438489,9.385283507569916,8.157012311029801,8.059029284980364,19.49252289328238,1.730889890138935,1.7237599818716955,0
6,2.2684037282036873,3.3709110161990377,1.1917883282423407,0.7863301484397882,0.5193890208020274,0.6661595061457101,0.4671395261442971,2.3701117021834004,3.6779850870675,1.1391037252737057,0.7500568417284514,0.47111444462551955,0.6443204192763756,0.4207132580272541,2.5340242773045056,3.426984038468334,1.3594827304021395,0.6533710895442574,0.4140145680514637,0.6599643963850836,0.40828408774905894,2.4654796699082575,4.225170930880557,1.1678233638994955,0.6585158677404486,0.35184882042373694,0.613948751856792,0.30962625050989606,2.7592658202692184,4.283601225952572,1.3671490442813177,0.5604061783760816,0.29831942951207857,0.571892797837848,0.2706390572043963,2.239941642109463,3.527559088763355,1.1448125963444113,0.7898604054217992,0.49117951887381023,0.676935677628054,0.4378138633988838,2.4520250393111818,3.416965359581746,1.329497508080975,0.6577215533677442,0.429749491850365,0.6506122509815867,0.4250012995228432,2.194686414026579,3.678933820401221,1.0903354325464634,0.8045766678209245,0.4616529303009123,0.6842814072972279,0.41367901963852877,4.754505092277344,5.567600552734913,6.734784577940196,7.834675938645007,9.941732062099515,5.0606073665815146,6.237897870644886,5.3025537339642685,4.2729764471418985,-1.9520427214150886,0
316,2.0939848460449886,3.056997721328577,1.2014934541986393,0.970321497899742,0.547895767741173,0.8583421172970437,0.4654800517813037,2.3718740669507654,4.193290967935217,1.3033218036193144,0.6072474561261085,0.33800746541816684,0.6430431847756259,0.29164547994652934,2.210197977637202,3.7635054473522342,1.4307296419986275,0.6750833458395081,0.34481140015656353,0.7557369948349738,0.2989780580147669,2.2489823740778405,3.671499923435153,1.267102712771228,0.7086158288702537,0.4195987416240567,0.720311125264626,0.3529600537240637,2.2178577454035335,3.470369039660156,1.3480073096855718,0.7077055876705216,0.41444562535373203,0.7596558381894655,0.3774519297152835,2.336878333638919,3.3545349149650816,1.3042826980542321,0.8517285130175369,0.44316788514505934,0.8685296969617614,0.370960270096192,2.243873902980598,3.6814506681016836,1.2663415684197725,0.707748948259356,0.4191613914433266,0.7236637955962147,0.35671430566820833,2.2864215894096303,3.8746748578631225,1.4794748897518628,0.6450467585419266,0.3190013286272797,0.7335798994667624,0.2825740428772829,4.2809727953953205,8.215446252809638,6.651833635139502,5.943298545597461,5.969359841312616,5.864162693961696,5.8722975413900125,7.376077804695512,4.646883312558045,-1.3143613240782803,0
317,1.7113566584238291,3.420615368551596,1.0734328735829777,0.7284495729760824,0.5489378170890562,0.7570134902891925,0.48844315898488244,1.8672061553830497,3.7001361404711677,1.1882687006309394,0.6867944591650299,0.45438764910462204,0.724742643388879,0.41305154703201497,1.9873414616018497,3.598238606905429,1.5482484728108887,0.588264400142276,0.39274171787456436,0.6321995391665338,0.35986020575083155,1.9123339225272429,3.922393644647246,1.1554710879792858,0.6301270111161126,0.41858790423432174,0.6899038016052099,0.38002592648527517,2.06409234610214,3.826023795072187,1.242267553636579,0.5822974896983526,0.4316111782177072,0.6080486286529403,0.39355995492821544,1.9401893332083269,4.00067728055033,1.1270913274511292,0.6293771271242019,0.40059084007050144,0.685502254715628,0.36489859055051055,1.8870019071026658,3.5773309823238417,1.2380402343940078,0.6889672551868854,0.46568094990457004,0.7161373103304765,0.4212222324198824,2.0057764604452037,3.9063757425314196,1.3697112279643235,0.550762356947568,0.39169200743243276,0.5852870895946424,0.364436643564375,3.3330442908508244,4.403391439745953,5.228902118074657,4.849943514284682,5.2101143577911335,5.097565219129211,4.161006291381549,5.449173829790181,4.992049108038429,-1.8115726995460861,0
319,2.0835029242345273,3.4772385066019913,1.3723330227006216,0.6706555271387875,0.3787652204340567,0.8040568708355114,0.35591760698419334,1.926861118684885,3.354262555387421,1.3195901943874129,0.6893430415502992,0.4045403753411818,0.8293674910466592,0.38240246920105947,2.107203238267709,3.2617396327799746,1.5272332199398067,0.6374392980023281,0.3891003896982424,0.7554726350885893,0.372865959374494,2.2079273316267565,3.4820487490050094,1.339334060410798,0.6562791526166984,0.37190857563678825,0.8045839626153046,0.3508659532548247,2.3587563191047844,3.590280473607577,1.4579934320962058,0.5775006592190768,0.34128226386428345,0.7032719380935825,0.3302131943681588,1.9043491834003872,2.834323936072186,1.2702624382452776,0.7214232146853703,0.5576861834632387,0.7998891292910241,0.517865972664711,2.236587939145518,3.395369158126959,1.3571821835079139,0.6579741371432122,0.3946406126175009,0.7951852355718126,0.37549376453494604,2.166428428698267,3.5272669711413127,1.483832607282835,0.5847350779752994,0.3712169826380474,0.7057664119380698,0.3579745319354717,5.666274383632811,4.944829032004086,5.839559693523629,6.2529520520831365,7.1893610171163775,3.571197298292306,6.2296227620017826,6.190888747892755,4.596913994291496,-0.6033480394539658,0
110,2.6224022524110566,3.1221661435598156,1.5632681893321518,0.6314697981302917,0.47298567844459055,0.6264326362190208,0.42997973170455533,2.6282214192383284,2.9908815407382487,1.6358577794782747,0.6128970444075539,0.49401676190161736,0.6200756031328973,0.43420845669783925,3.2267245153280695,3.4730002397321327,1.9667473544258276,0.4678900986513422,0.3170797325885718,0.49995075175649645,0.28391298511326873,2.9312711496083907,3.7439751258914766,1.591047287892307,0.5859400824407515,0.33337249085141407,0.6200563227414347,0.2872753026900332,3.4090168795637896,3.8075777754369864,1.8775011190671982,0.46658680386066387,0.2562105865802089,0.5094045727173369,0.2328771183958701,2.5989144331020833,3.23788726851459,1.5447761689007804,0.6135029463353364,0.43197200957511817,0.6502472593173251,0.40059214073568694,2.612380037858748,2.9547302573364065,1.6544230963863624,0.7164363814384783,0.4615635363313275,0.689291503027237,0.402992966505159,2.875354107506782,3.1732587333989573,1.7380187366339197,0.5436668239389413,0.4203982306203977,0.562848985382861,0.3773741079193594,5.912054109556099,5.645611958305374,11.015723720828564,9.58729333789533,13.670974826778318,6.446265640692191,5.824203515725001,7.257273268157154,1.4272664955007364,0.07231685423657408,0
311,2.2130726541811736,2.2376826499626707,1.970235528495858,0.8154841956499042,0.44368261340395826,0.8660180545959857,0.39061827590589965,2.6321559381633106,2.996451838427045,2.3406343997094745,0.6577671478453063,0.22894082302639593,0.8085675302985551,0.19215589633231536,2.565518668101414,3.0303954139850133,2.896672090572049,0.49817272895453174,0.16794768435786173,0.6044064993135649,0.14470477069867804,2.9600513103607256,3.172892130795356,2.4535621081192662,0.5900160488659473,0.16309026325918605,0.7762647937893535,0.13727610993775083,3.036245992524995,3.110448329051642,3.054812713017064,0.41362002583402313,0.15017600501843564,0.5050576324782754,0.1286350525119716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3021918343505217,2.9411963638457768,2.2318449256042294,0.6924006265539578,0.25379336241292494,0.836948959207824,0.2180658368891536,2.7184196942593544,3.255330872530702,2.2537030056811544,0.5823749602096279,0.22156216498121323,0.714802776854226,0.19064437500073653,5.95719196668775,12.768212377323051,16.003242124653912,19.719616145703117,22.433054578607997,0.0,10.075529810423095,13.310607454402621,-0.9367953347862329,2.2747022958902128,0
322,2.2212900410304384,2.3771093435148805,3.20687952126701,0.5957637438540248,0.1961062484026463,0.679203879498614,0.15812551183336174,1.6560599621991874,1.814920483589013,2.2160916726132776,1.189430070436418,0.39472616825494006,1.2392409651920249,0.3125056777146748,2.2300806516369773,1.987417251688027,3.7516489977796814,0.5152723418648398,0.19147278509024362,0.5751590864166587,0.1535005594056039,2.181712267935188,2.5384441951913996,2.5407032015705022,0.830047126622474,0.22554434030828954,0.9852808020364165,0.18165705387026254,3.103697433568599,3.7754755356440666,2.205347820037908,0.536866783835553,0.2066337827877316,0.5823645510856209,0.1664176952243984,1.825944414459206,2.0514820386264394,2.19820195281181,0.9649619019877687,0.42827464297462325,0.968409904931793,0.364102508112326,1.7942501995434448,1.8580051998233251,2.0667725736283047,1.2161010118624402,0.37579722377923935,1.3213635900689313,0.30245936813793994,2.2865831114660167,2.5546254877602226,2.754007690146492,0.7087936423980752,0.24242975789957136,0.793929036422897,0.19468191829381037,12.214737872313403,4.5187808087095185,12.277768283695622,10.822308991168969,16.53982204980928,4.579418876147612,5.45044436375446,10.323693640911682,2.384185583051487,5.022946730004563,0
2,2.376608249183006,3.1371973522705088,1.3737458482055414,0.7914169480525106,0.44690486381617556,0.8439493407503548,0.40289378903390277,2.4735900682373404,3.208466361236984,1.5102301432126044,0.7682062946762322,0.3890258800123948,0.8551167025859472,0.34762551220272203,2.974426313134754,3.472232389513862,1.7542134369172548,0.600044962722929,0.3102844373626972,0.6658743439841804,0.2763294437951585,2.6799722043988785,3.605253929957902,1.5205682915307446,0.6823086656207874,0.3265740367529418,0.7834960112251752,0.2948519269323474,3.480399615061414,3.677477352889163,1.8477188683571766,0.5206752601236,0.2589704657495407,0.612384774532163,0.23160336909082094,2.1898527252672575,2.8201961929155317,1.2138605826222484,0.8372728355768382,0.5598042808307077,0.8191213515792448,0.5170778748010225,2.556803626335809,3.283523887192045,1.5966034678327052,0.7100532841702358,0.36992786338960454,0.7988232878841873,0.3294669263308745,2.9264721684314523,3.302301821195975,1.8587776485507395,0.6189948670890633,0.3414346731429698,0.6785488809702446,0.30564330160860725,5.871080149275161,7.145009945492906,11.185254724778144,8.860686333028667,15.966705245424626,4.26282954202343,7.567438350537118,9.950758566874237,2.774662761231344,-0.13278872669276656,0
325,1.3223163777046405,2.2033476992060517,0.9886554587482664,0.9045198199282699,0.8392328448609561,0.7608152686419734,0.7352616659781295,1.6742188751416909,2.9416780724984837,1.1511789868658437,0.8777789904728407,0.5527674327392306,0.8904162052040694,0.4962336790851707,2.2502947253679735,3.902333870108202,1.363962082581486,0.6206663561292776,0.3291252453455351,0.7281175948875868,0.3028786431131717,1.86977579916752,3.3496318520267723,1.114690808121832,0.8009208515006289,0.5065065992306521,0.8220051776640517,0.4539389112509845,2.317422347896066,4.70033919535168,1.2038667978034794,0.5185421407068525,0.2724254384819016,0.588449138976062,0.24751040040822203,0.5687651327039482,0.761209418844908,0.45343868178694985,1.1539686695502518,1.3746582179574256,0.7021562751570772,1.2068186496687499,1.3052110187585835,1.9553469166274684,0.8149061993881134,1.0408788227168644,0.9165928977325426,0.8567365603805273,0.8101084364076166,2.3016691890726895,3.5922054512733848,1.436634764195165,0.6942558157924962,0.34086266517816705,0.8096305892619367,0.3109943730101021,1.6029506089317995,3.3079831109314735,7.215298839412232,4.096222030215528,9.317855445290714,0.4312694314385144,1.5001988073148156,7.2067137711403975,9.665978727118071,-0.16549749338697856,0
327,2.931253858306263,2.764290905352797,2.0911600495850795,0.7017981431978231,0.3430855576534008,0.8162458133712703,0.3157321783663444,2.474106958465649,2.0614874482217904,2.016147427524533,0.8294944991766532,0.5273479972992763,0.8269406288480377,0.47872675976310664,3.259491398242432,2.1094035972357004,2.776880296669418,0.663856062312091,0.3080675991572544,0.8085727280749133,0.2798160022814744,3.026898405310517,2.769835771685539,2.1797070188920142,0.7094172872557822,0.29805400121089076,0.8763890927995339,0.2691849067802099,2.1934898093008224,2.638341200583338,1.7995250663159603,0.8044766891588452,0.36879644159292874,0.9962012342065998,0.3400533462767253,1.4924075730156388,1.6703013432893241,1.0418796855649208,0.9094171024249417,0.9862457911214901,0.7340254828963273,0.856431416834039,2.3082515478447054,2.4441845377636793,1.5670659732437275,0.8770395021925577,0.50264217839716,0.9603559928826333,0.45407279514601556,2.1804130533545805,2.647098000689869,1.783928173581929,0.8081525917793779,0.3702002492554511,1.0080907352275306,0.3395819821927315,9.43716291855772,4.912201233704229,13.031441811571735,11.190396259721442,6.154710275355363,1.5920772667800096,5.008973600345605,6.1004162776405515,5.523133241096471,3.521322336180881,0
328,1.479211080409164,1.6968785105797883,1.3890792407494208,0.954263203403767,0.7053529733092885,0.9998732769516889,0.6530834661060066,2.2055914797244007,4.018112388812936,1.318636501259655,0.4993240958656335,0.4118778224742556,0.5020017402012796,0.3848801520094352,2.310752774297392,3.4896585994808538,1.9780627060031453,0.45040382785511723,0.3708184963164446,0.4603749707063051,0.35104631397859093,2.100670174308803,3.8470984955015908,1.391989984718595,0.48900089076230735,0.43091829899948214,0.46596590647020614,0.411854173097664,1.4624400178546826,1.797587188309058,1.3206974127420164,0.9412387916225124,0.7094953456105664,0.9818133063866719,0.6565327001478399,2.100393340214945,3.7361217764496515,1.5064295308790705,0.49234790003967105,0.42743157042912094,0.48378270893729636,0.407069798310607,1.4915447846603065,2.076316548076954,1.2089474806477942,0.9271870448032264,0.6927141595710042,0.9254398929342064,0.6374253700005119,2.030415574786642,3.418569130191374,1.9989912051622214,0.45086679606582525,0.3917176001622602,0.445067524039132,0.373359970213264,2.1483411495485782,5.560654985923914,6.616140731006278,5.122435386691362,2.1749970493342206,5.13563498065107,2.268558760009869,5.461733585405944,6.470701232009443,1.2744437589445041,0
329,2.351635845805849,3.5494922071999935,1.3785203929180838,0.7405093747008531,0.3453346033547966,0.8380520777378714,0.31322006892660653,2.2580801141398488,3.5124665013560428,1.5251505979195843,0.8116128883029982,0.27889779643661533,0.9781490338912656,0.2367876978888441,2.257868361889077,2.8802356332336947,2.8499217368234135,0.5022511032107815,0.22657291612538627,0.5570842202483732,0.19524686201059896,2.42040881422565,3.7019457540324487,1.6465470978761576,0.7087875657149992,0.2446933381718514,0.8569007337244209,0.21416279575786537,2.5228155605152223,3.80789586253344,1.9344129204769098,0.5116402373722755,0.22956183503512326,0.6077434023993323,0.20883446452864993,2.453401293689636,3.821572103183691,1.5808196571848698,0.6864331797069293,0.24066940173259938,0.8657068204273352,0.2138377711725568,2.192985844011082,3.6243119845364413,1.297580298073882,0.6670653844594235,0.38761429404607645,0.7423383343696515,0.36061917455177883,2.165714506025445,3.001006561525208,2.7113057732032844,0.5277511647457764,0.233785489651514,0.609703173801921,0.20389345287966468,7.520598674561015,8.723890645570954,10.383902083397905,10.92502288282624,11.554989156518484,11.326497297041243,6.118409274434051,10.114625573054433,1.107308270851112,0.04776043942386869,0
330,2.3355169810440564,3.9978927993495943,1.2361764224409553,0.652885511677045,0.39558525662082117,0.6391663017199873,0.3496649872300216,2.3447564310134807,4.109961718983444,1.1348402914937867,0.6968040646518701,0.4132948886624629,0.6115962826637076,0.36126603081347136,1.5723591476286671,2.9817380744031476,0.9494510725867471,0.8048710276567002,0.6088876870143982,0.7637060300110085,0.582864875327194,2.341183153191822,4.105048157591179,1.1381565584190276,0.691808298164858,0.41697578956950854,0.6149313296269047,0.3626996163004231,2.001492433532537,3.5624518723215344,1.1437525571352554,0.8286720788772337,0.43718893099654205,0.8174090793900117,0.3868145647633762,2.2504094109170514,4.036133105925475,1.1022539507112996,0.724429368564425,0.4423142274789286,0.6189677226107904,0.3885417159470264,2.1973871004949026,3.9288688502237665,1.1109675369194967,0.7235322287591914,0.45708724895365166,0.629709698554858,0.40266361430638586,1.9848018412040451,3.459419427465311,1.168362964253285,0.7710371288211493,0.41849917799042513,0.883141022018798,0.38342829192213473,6.488752044106854,6.288755773788819,2.859488923950248,6.367611871379315,4.8681109395100215,5.614924626485531,5.312838943113044,5.039884653470764,5.724377657794405,-1.914370833880878,0
331,1.3103572069663925,2.2132184332140055,0.9167508258536556,0.7816754458709371,0.8519279798901984,0.6877342447735935,0.7866678419365964,1.732760820324716,2.7231449570001756,1.1147442067914424,0.6499513469014484,0.7209802157100512,0.5810795081144076,0.6693638203805244,1.4671325355582434,1.9690129647889807,2.095970358513996,0.595448949564742,0.630545514393862,0.5446247818376218,0.5916564853407815,1.8035120782703282,3.035338158322325,1.0770068132870707,0.6033779108917564,0.6805219138348891,0.5213392213853071,0.6350687925613884,1.719154016328002,2.471254871857607,1.8507076129329212,0.5401123802304709,0.608147554227732,0.47321329752562785,0.5696884525422478,1.4765236502504493,2.7155775430995224,0.9391162725691709,0.7209514501203805,0.7476779943007223,0.6295950930525926,0.6910948404242956,1.9188689209672989,3.154303984659764,1.28955408042029,0.6279576540101522,0.5794817853477514,0.5842605166506022,0.5233920243459095,1.3451341033991242,1.773366440468302,1.8953425476395578,0.6379135521949774,0.7449339352896209,0.5392530091759122,0.6985740386245431,1.5615271419655194,2.4508962409575172,2.4246878333743562,2.8077747338153487,2.9511214308327647,2.049717977185548,3.4796725077844264,1.8764064450830567,9.179653115362816,2.2097634600967475,0
